wavelength,Cycle_1_0,Cycle_2_0,Cycle_3_0,Cycle_4_0,Cycle_5_0,Cycle_6_0,,Peak Spectroscopy,,,
325.1633,2529.6026,6177.7414,14413.5625,4664.547,2790.937,7480.6997,,,,,
325.1643,2637.832,4927.6145,15587.5931,4535.1485,2431.3077,7389.8066,,,,,
325.1653,2592.6231,5844.8878,14909.7605,4289.8622,2511.6639,6849.2068,,,,,
325.1663,3020.8122,5974.6735,13934.6164,4271.4238,2462.4109,6683.4386,,,,,
325.1673,2897.6204,5649.7226,15332.6695,3796.9242,2285.5572,5805.447,,,,,
325.1683,2435.2359,6125.4787,15195.3814,4414.2501,2346.4912,6056.3209,,,,,
325.1693,2884.0988,6461.977,16806.4886,3518.6409,2099.4013,6112.1859,,,,,
325.1703,2726.8239,5598.4689,16867.8045,3329.7793,1806.3469,5965.8971,,,,,
325.1713,3117.3728,5873.6499,16021.875,3186.7705,2143.7559,5255.712,,,,,
325.1723,3198.1534,6228.4209,16903.9682,3082.1313,1619.2326,5426.9858,,,,,
325.1733,3133.4877,6600.7125,16314.6283,2655.9853,1796.6245,5796.2127,,,,,
325.1743,3011.6481,6545.8956,17061.1892,2609.9227,1622.9586,5496.8143,,,,,
325.1753,2804.1162,6252.2755,17462.256,2570.5556,1465.888,5831.9327,,,,,
325.1763,3509.6095,6877.4967,15608.1445,1993.7942,1500.24,5457.5704,,,,,
325.1773,3569.5032,7415.1469,15896.4799,2399.1051,1441.9988,6238.9925,,,,,
325.1783,3450.8897,6930.895,16322.7387,2436.9025,1610.1213,6118.2894,,,,,
325.1793,3566.4255,7194.2161,17109.9929,2043.5181,1213.9809,5531.2015,,,,,
325.1803,3382.8519,7947.7428,16415.7194,1970.2138,1318.1423,6211.875,,,,,
325.1813,4164.6101,7678.194,15927.0895,1629.6712,1228.365,5476.9147,,,,,
325.1823,3739.772,7393.8651,16402.7482,1856.3592,1016.4681,6082.8881,,,,,
325.1833,4218.3238,7247.2879,17761.6881,1833.2986,1054.2872,6166.7937,,,,,
325.1843,3885.8343,7349.9734,18109.6335,1587.7644,989.6682,5905.6293,,,,,
325.1853,3756.5393,8494.1066,16264.8704,1515.7536,856.4161,6927.3528,,,,,
325.1863,4030.6941,8804.2949,16441.0462,1591.4054,853.0483,6979.306,,,,,
325.1873,4142.2299,8910.4909,17180.3828,1322.4314,868.2481,5862.9696,,,,,
325.1883,4603.0263,8393.736,17051.3407,1095.9509,793.9017,6758.0797,,,,,
325.1893,4382.3898,7647.6828,16448.5161,1264.9595,762.5551,6864.6212,,,,,
325.1903,4601.1306,7840.5663,16495.2425,1175.216,794.775,6961.0602,,,,,
325.1913,6122.451,8218.5254,15039.9379,1141.3167,751.8208,7473.2421,,,,,
325.1923,5131.1273,7193.925,15601.2096,1132.8801,865.3234,7341.8427,,,,,
325.1933,5462.8957,7635.6028,16157.3612,1219.5245,534.4546,6943.9956,,,,,
325.1943,6516.1274,7766.4604,14978.6982,997.8494,662.7653,7703.2688,,,,,
325.1953,5848.1879,8166.0381,15603.0215,918.9596,614.6393,7404.0465,,,,,
325.1963,6555.2226,7525.4217,16664.3951,944.9439,626.3141,7766.3353,,,,,
325.1973,6600.8034,8017.2431,15414.1176,965.9352,667.01,7795.7911,,,,,
325.1983,7382.6271,7413.3682,14950.1577,923.6375,612.8969,8409.4656,,,,,
325.1993,7225.7115,8073.8578,15411.6281,828.2668,392.947,7616.2486,,,,,
325.2003,7557.6896,8160.4456,15546.0643,715.6357,605.012,7967.6783,,,,,
325.2013,7710.1803,8009.1164,14633.7211,908.6771,468.2411,7890.4459,,,,,
325.2023,7787.6303,7503.2814,13189.3835,836.5799,558.0401,8410.1123,,,,,
325.2033,8680.8464,7596.9153,11785.3028,913.4351,675.8942,9051.0336,,,,,
325.2043,9285.6984,7702.0833,13594.9359,905.8224,447.9133,7512.2733,,,,,
325.2053,8830.4299,7775.2696,11501.4288,827.7277,398.3951,8950.305,,,,,
325.2063,9566.8415,8296.2992,12926.5108,805.9464,442.5175,8542.5203,,,,,
325.2073,10295.5301,7426.7819,12483.3155,918.1232,313.2169,9252.9362,,,,,
325.2083,10310.2548,7716.6689,13743.8356,1030.854,456.5956,8388.6661,,,,,
325.2093,12051.889,7563.8306,10999.0153,1027.1873,295.1753,8877.872,,,,,
325.2103,11957.2501,7817.2952,12237.1053,949.6465,453.2988,8598.9677,,,,,
325.2113,11009.2163,7283.5782,12538.1635,1029.0149,393.7325,9187.1362,,,,,
325.2123,11753.6075,8004.3939,13226.2691,975.6422,507.2298,9279.3326,,,,,
325.2133,12052.9322,7946.7837,12429.0508,829.0127,612.8748,8251.2011,,,,,
325.2143,13122.8622,6746.3446,11353.6967,885.9669,507.2041,8975.2161,,,,,
325.2153,14148.9837,7173.1176,11125.8085,956.6815,542.8559,9043.051,,,,,
325.2163,13431.9365,7189.5956,10324.118,849.4302,498.6334,9244.1176,,,,,
325.2173,13100.4181,6832.6767,11253.5481,844.7455,382.9012,8776.0444,,,,,
325.2183,13327.187,6293.0257,10450.2544,715.9478,497.3401,8683.606,,,,,
325.2193,13385.7918,6692.8847,10236.3458,817.9897,279.159,9821.5752,,,,,
325.2203,14546.3671,6186.1386,11047.361,804.7095,271.2626,9483.0626,,,,,
325.2213,14410.6825,6561.2648,10615.1256,997.7268,356.4751,9464.6839,,,,,
325.2223,14217.7292,6728.7395,9641.6303,727.7917,471.4948,9793.0642,,,,,
325.2233,13817.2682,6819.943,10008.808,973.1041,525.3692,9555.4694,,,,,
325.2243,13150.1682,5744.7212,8913.124,734.4027,415.7008,8947.5607,,,,,
325.2253,12932.5448,6540.7463,9436.9194,587.8958,362.1444,8825.3028,,,,,
325.2263,13468.3989,6647.136,9607.2245,799.7446,397.9,8791.5348,,,,,
325.2273,13242.2499,5995.5553,8691.708,835.1692,284.2522,9172.1162,,,,,
325.2283,11637.3866,6136.6123,8785.5777,932.8862,336.9833,9103.3747,,,,,
325.2293,12880.4071,6097.9868,8984.9288,826.9278,245.732,9347.102,,,,,
325.2303,11943.9765,6025.5894,8161.642,735.4696,433.3582,8791.1427,,,,,
325.2313,12907.0484,5940.2321,8954.2393,1083.3658,303.4652,8495.1807,,,,,
325.2323,12062.0026,6236.5135,9278.5189,866.9026,384.6642,8085.0985,,,,,
325.2333,10468.9748,5717.0372,8657.1532,833.5376,237.1418,8823.516,,,,,
325.2343,12179.9888,6332.2843,7458.6436,774.4024,472.3144,8129.9995,,,,,
325.2353,10466.7008,5864.3853,8159.6535,896.9555,404.7361,8747.7159,,,,,
325.2363,10764.6918,5800.753,8568.3604,922.7277,404.8757,9092.4008,,,,,
325.2373,10102.2359,5054.3324,7327.3008,681.2541,549.6738,8209.1603,,,,,
325.2383,11404.9106,4841.8545,8757.6433,846.1828,409.2928,9359.3705,,,,,
325.2393,9682.4751,4573.8978,8066.5054,803.9872,381.4275,9235.5345,,,,,
325.2403,9715.1535,4945.6967,7197.8218,895.2565,402.1857,9241.5489,,,,,
325.2413,8965.7034,4952.4497,7919.399,867.8999,420.6674,8646.0068,,,,,
325.2423,9063.3834,4291.9415,7468.9693,756.2938,360.6703,9278.398,,,,,
325.2433,8598.3322,4809.1688,7426.2217,1064.5164,421.0286,9041.4096,,,,,
325.2443,8516.8578,4768.8534,7602.3014,780.5892,313.4348,9018.465,,,,,
325.2453,7843.4184,4495.279,7902.0108,968.3996,362.7846,9616.0635,,,,,
325.2463,7354.826,4440.5033,7363.3151,872.3329,358.3224,9195.5054,,,,,
325.2473,7497.5073,4200.7032,6891.7027,886.2564,316.0387,9253.7164,,,,,
325.2483,7476.0285,4024.1172,7701.7159,943.5561,362.1752,8803.879,,,,,
325.2493,7567.5072,3682.178,6638.045,794.0332,330.079,9814.8115,,,,,
325.2503,6958.4974,3398.0473,7284.4361,856.2429,301.3829,8740.2849,,,,,
325.2513,7560.3579,3426.1507,7228.2435,950.4899,310.8823,9948.7067,,,,,
325.2523,7170.359,3349.2332,6407.2908,888.3993,351.1404,10554.9368,,,,,
325.2533,6324.4783,3289.2595,6650.7986,750.5048,282.897,10094.5708,,,,,
325.2543,6718.5502,3495.4093,7083.3585,713.0113,385.3184,9693.9741,,,,,
325.2553,6704.868,2827.1761,7403.0604,732.4127,402.9616,10910.5034,,,,,
325.2563,6648.6781,2951.4034,6789.512,955.1766,205.2453,11266.8793,,,,,
325.2573,6786.8401,2965.1285,7279.5898,943.8253,272.6335,10809.1331,,,,,
325.2583,6497.0612,2796.1226,7261.6998,961.8064,486.9825,12451.0145,,,,,
325.2593,6266.8166,2930.8938,7719.2594,1057.0465,324.2051,11956.2955,,,,,
325.2603,6266.8822,2514.2322,6998.2969,927.8002,360.1471,11897.6942,,,,,
325.2613,6496.9707,2501.7441,7960.354,664.726,370.902,13254.5731,,,,,
325.2623,7476.4369,2565.767,8072.8782,866.6174,344.8599,13142.5486,,,,,
325.2633,6601.1489,2457.9952,7768.337,809.1252,290.8855,12822.2899,,,,,
325.2643,7106.3981,2263.614,7857.7804,1011.4023,432.0293,12551.7755,,,,,
325.2653,6789.6228,2478.9244,7068.7291,917.3659,294.8848,14230.1907,,,,,
325.2663,6824.1365,2169.6135,7292.537,795.6717,266.4482,14535.8185,,,,,
325.2673,6409.7434,1902.873,7301.8809,1145.0951,345.143,14899.0569,,,,,
325.2683,7067.5686,1993.6152,8488.4194,931.9639,373.5409,14786.8515,,,,,
325.2693,6751.7848,2493.8941,8425.325,930.6964,224.49,15567.5774,,,,,
325.2703,6754.7179,1822.6595,7790.8995,756.857,462.0905,14460.2624,,,,,
325.2713,6786.9372,1911.7409,8041.6431,864.0191,399.0437,16608.4006,,,,,
325.2723,6703.8863,1936.7991,8088.8713,1138.1035,401.9362,13612.133,,,,,
325.2733,5486.6304,1957.405,8570.0879,943.0851,329.9662,14358.3891,,,,,
325.2743,6274.1604,1700.3211,7166.0767,930.7296,443.5026,14943.6237,,,,,
325.2753,6464.7457,1552.2134,8156.6905,1085.7834,398.2099,13414.2427,,,,,
325.2763,6373.1966,1799.3337,8297.1696,1149.076,378.0612,14997.228,,,,,
325.2773,6337.3164,1731.1039,7884.4827,1087.3671,423.82,13267.3546,,,,,
325.2783,6708.9434,1282.8404,7656.9684,1031.7342,482.23,12966.017,,,,,
325.2793,6039.5557,1467.6016,8173.9303,1159.384,492.6172,13234.6653,,,,,
325.2803,6291.9157,1825.3309,8263.3117,1077.6744,276.095,13378.8016,,,,,
325.2813,5531.8869,1454.9719,8337.2815,1156.4273,439.4974,12999.5645,,,,,
325.2823,6185.47,1707.2541,7656.6623,1000.1207,255.0605,13675.9624,,,,,
325.2833,5953.7928,1387.1202,7756.0313,1107.4021,390.5488,11064.1257,,,,,
325.2843,6384.8231,1847.1598,7577.2671,1052.4567,449.6038,11096.2534,,,,,
325.2853,6022.284,1952.9379,7711.7786,1135.6325,397.382,10641.2562,,,,,
325.2863,6434.9753,1567.271,8881.2156,1193.8477,329.3884,11124.1006,,,,,
325.2873,6740.3218,1662.822,8376.1854,988.1227,512.1659,10821.5243,,,,,
325.2883,6466.9499,1759.5446,7995.4396,1236.5129,234.2874,11139.0339,,,,,
325.2893,6657.5502,1983.2087,7580.6958,1083.6694,392.4516,10308.2045,,,,,
325.2903,6704.9064,1925.4964,8249.8589,1383.3011,384.6102,9526.6184,,,,,
325.2913,7014.0675,1774.5413,7970.1375,1378.6792,474.6024,8324.6116,,,,,
325.2923,7444.805,1849.9743,7756.8137,1353.9296,298.6548,8927.6855,,,,,
325.2933,7724.1707,1862.6706,7868.28,1423.0499,428.1562,7634.7308,,,,,
325.2943,8486.4703,1897.1708,8015.85,1385.7471,294.6603,8982.4228,,,,,
325.2953,8091.4364,2056.3107,7728.7584,1400.9416,472.7608,8192.5465,,,,,
325.2963,9375.798,2159.8104,7689.8091,1385.6034,552.1893,7549.7787,,,,,
325.2973,9161.7493,2256.7664,7523.7211,1529.7564,473.9681,7273.0906,,,,,
325.2983,10507.9413,2236.804,8279.711,1514.0972,520.7594,7194.8234,,,,,
325.2993,10985.0254,2051.9046,7683.9968,1543.4181,605.0007,6834.6932,,,,,
325.3003,11050.6871,2235.1133,7153.8346,1807.4335,576.6474,6996.1747,,,,,
325.3013,11306.6645,2151.5829,7218.6915,1699.1294,755.5859,7152.9041,,,,,
325.3023,12038.2717,2889.1759,7284.5618,1684.1627,453.6134,6109.3008,,,,,
325.3033,12862.3951,2261.6331,6586.9278,1870.7742,746.7709,6200.7722,,,,,
325.3043,13570.8951,2373.088,6887.0232,1958.8588,636.5715,6399.9366,,,,,
325.3053,13620.294,2834.9885,6464.1819,2212.0558,713.355,5961.3261,,,,,
325.3063,14015.7547,3157.0317,6579.8684,2084.5788,822.6798,6620.5074,,,,,
325.3073,15575.1596,2785.8111,6725.6095,2438.2399,622.1588,5412.4969,,,,,
325.3083,15786.3697,3402.5525,6073.3548,2723.4612,506.2372,5891.0042,,,,,
325.3093,15913.1465,3017.3002,5766.643,2665.836,841.0409,6107.9282,,,,,
325.3103,15503.7499,3422.8328,5742.0215,2484.8468,1008.4964,6635.7636,,,,,
325.3113,19214.7891,3407.9022,6344.3417,3175.5008,995.512,6303.0223,,,,,
325.3123,19655.559,3066.3847,6221.8138,2717.0438,944.8465,6273.8991,,,,,
325.3133,22191.9255,3761.0695,5180.127,3336.7973,979.7985,6603.7106,,,,,
325.3143,19734.853,3579.8414,5126.0832,3515.7745,868.4745,6513.888,,,,,
325.3153,18344.3803,3756.0786,5803.3012,3812.8955,1190.8034,6608.0551,,,,,
325.3163,21794.7193,4105.9028,5573.9859,3831.3186,1447.3265,5786.1961,,,,,
325.3173,22941.0789,3987.8538,5223.6729,3597.8189,1189.74,7499.083,,,,,
325.3183,20045.2396,3983.4686,5334.8168,3972.2739,1467.8867,5984.4264,,,,,
325.3193,22646.616,4241.7298,5220.6947,4518.8046,1299.391,7606.5603,,,,,
325.3203,22801.3679,3974.8365,5223.5723,4810.6317,1477.4886,6588.4055,,,,,
325.3213,22958.277,4680.2713,5710.1188,4900.2334,1475.2547,7638.4566,,,,,
325.3223,21828.8503,5052.8521,4815.0726,5097.1839,1528.3896,7722.8118,,,,,
325.3233,22337.9757,4949.0206,4822.4462,4639.5303,1785.184,8593.1045,,,,,
325.3243,21744.5568,4812.2805,5250.2685,6194.1157,1921.8797,8913.3308,,,,,
325.3253,23088.0658,4932.6541,5524.4405,5638.7744,1755.7378,9082.0711,,,,,
325.3263,22665.9931,5144.6286,5584.7151,6101.7352,1642.9397,9554.1949,,,,,
325.3273,22551.8079,5301.8084,5379.5113,5766.7181,1914.9008,9722.8001,,,,,
325.3283,20448.8505,5611.365,5799.8993,6606.1961,1843.7534,10570.0366,,,,,
325.3293,21120.1004,5589.8324,6465.7868,6903.0309,2056.25,12480.189,,,,,
325.3303,19959.1543,5925.444,5918.9505,7134.8432,2381.5647,10835.3164,,,,,
325.3313,19851.0517,5854.5679,6380.8524,8418.921,2481.7387,11996.955,,,,,
325.3323,19341.4102,5762.2728,6657.6215,7867.5931,2415.0541,13040.7917,,,,,
325.3333,18817.1541,6261.1373,7248.0657,7895.1006,2606.2396,13452.8231,,,,,
325.3343,18381.9617,6170.8689,7760.0508,8048.1619,2667.7118,12771.3606,,,,,
325.3353,18367.0289,6779.7574,7478.3683,7974.9561,2606.2124,13822.157,,,,,
325.3363,17293.4074,6626.4964,7475.5766,8934.7918,2793.9749,14370.164,,,,,
325.3373,17257.8773,6326.3565,7911.3714,8900.4866,3232.4884,14076.2541,,,,,
325.3383,17512.5303,5664.5799,8757.6591,8762.5383,3305.5483,16281.2094,,,,,
325.3393,17230.5176,6605.4661,8693.6838,9755.4834,3016.975,14970.0511,,,,,
325.3403,13931.6576,6299.784,9045.8019,10643.9271,3164.4518,17444.5753,,,,,
325.3413,15441.4899,6347.1236,9401.139,9527.8529,3467.7863,18440.4434,,,,,
325.3423,14430.343,6944.3001,10385.6245,9796.7234,3433.3907,17939.7423,,,,,
325.3433,14721.0235,6970.3588,10759.1419,10431.9441,3398.2843,17537.7348,,,,,
325.3443,13938.4904,7277.8905,10173.3807,10709.0063,3388.9162,18188.5767,,,,,
325.3453,14403.3347,6915.6182,11206.0251,10690.1375,3908.8685,16364.045,,,,,
325.3463,14016.093,7583.9136,12172.1808,11090.6022,3615.1016,20340.0173,,,,,
325.3473,13876.3452,7983.1071,12822.3948,11091.2771,3458.6015,19291.9943,,,,,
325.3483,13767.8998,7359.5309,12419.7774,10934.8056,3757.5706,19827.9877,,,,,
325.3493,13245.4426,7619.0892,12602.6541,10893.665,4069.0202,20395.9655,,,,,
325.3503,12498.3711,7533.5584,13215.9369,10862.2653,3949.5905,21416.8258,,,,,
325.3513,11214.0466,7394.1787,12348.027,10356.7797,4333.8276,20693.2209,,,,,
325.3523,12382.7039,7299.6261,14039.8638,10050.7385,4216.0243,18820.6688,,,,,
325.3533,11173.9954,8086.1401,14397.6436,11387.8869,3716.3849,21409.5373,,,,,
325.3543,12051.4685,6751.0906,12679.9583,11482.3719,3816.5978,21058.2495,,,,,
325.3553,11526.9846,8574.7941,13765.2057,12003.3136,3879.9058,18005.5578,,,,,
325.3563,11225.5506,8772.6438,14516.2137,12983.5743,4044.6169,20710.8704,,,,,
325.3573,11362.2798,8713.7401,14570.4276,11684.9192,3750.3304,18596.9713,,,,,
325.3583,11679.9906,7755.1981,14875.6871,11364.6944,4025.4368,18634.6079,,,,,
325.3593,10363.7651,9515.2006,14059.9467,11965.5722,3720.0114,19948.7508,,,,,
325.3603,10306.9503,9194.9586,13928.8437,12043.3167,3978.2783,18190.1542,,,,,
325.3613,11390.7809,9862.3164,15618.3322,11524.0157,4478.7104,20216.8007,,,,,
325.3623,10941.8347,8975.8418,15365.3198,11192.0651,4067.0587,17539.2181,,,,,
325.3633,11052.1682,10497.1565,15979.887,12629.301,4032.1693,18568.7608,,,,,
325.3643,9350.7337,9655.961,14816.9445,12223.9623,3765.7591,15960.9626,,,,,
325.3653,10643.2833,8870.2051,14285.5502,11693.5678,4039.9107,17985.209,,,,,
325.3663,10895.0413,10751.1399,14266.1848,11215.5898,4357.2421,16305.6771,,,,,
325.3673,10110.5425,11177.7802,14888.5244,12509.8428,3854.723,16544.1479,,,,,
325.3683,9635.9509,11288.766,13795.4862,12087.202,4441.5559,14739.6471,,,,,
325.3693,10347.0638,10313.9859,13381.989,12141.4441,4164.5313,15055.4022,,,,,
325.3703,8950.9246,12281.0018,13804.6156,11339.9317,3580.1707,13936.3148,,,,,
325.3713,10750.1692,11663.2759,12577.6847,12223.4509,4338.9628,13670.0636,,,,,
325.3723,9489.6561,12586.3164,12965.507,12816.4459,4257.6412,14697.5883,,,,,
325.3733,10117.7164,12282.7869,13168.6284,12217.1373,3819.5544,13236.5197,,,,,
325.3743,10098.4898,12103.2269,13039.5213,11789.8684,4301.7675,12398.9355,,,,,
325.3753,9527.4221,12460.3619,12808.5974,12586.1274,4268.7835,11085.4802,,,,,
325.3763,9874.9276,11883.749,12209.8495,12384.4639,3870.0877,13300.805,,,,,
325.3773,8725.7307,12591.8989,12060.2982,12374.5455,3736.0333,11915.2041,,,,,
325.3783,9269.263,12025.9587,12845.0539,11829.9063,3932.5557,11275.5351,,,,,
325.3793,9325.7262,13442.386,10692.3165,10632.7687,4099.4626,10033.7457,,,,,
325.3803,10409.464,12833.0909,11117.5396,12292.8865,4471.4929,10080.625,,,,,
325.3813,8880.8334,13054.5389,11415.8842,11508.0011,3775.1899,10047.2466,,,,,
325.3823,9041.6706,12354.0753,10483.085,11806.5193,4295.7297,10175.8988,,,,,
325.3833,9477.399,12064.5192,9785.8576,12061.2681,4170.2425,10026.0994,,,,,
325.3843,8865.4425,12063.394,8504.1495,11805.7903,4472.5102,10839.0192,,,,,
325.3853,8706.0086,12141.3446,10565.2123,12323.1066,3598.0395,8633.1951,,,,,
325.3863,8594.879,11817.6706,9653.9194,12694.5711,5005.43,9798.2447,,,,,
325.3873,8085.0776,12409.0619,9770.3854,10384.0553,4291.6171,9129.896,,,,,
325.3883,8313.9225,13423.2857,8844.8323,9541.3396,4231.7839,9164.3751,,,,,
325.3893,8327.1412,11927.1737,9336.109,11407.1529,4384.4766,10515.6846,,,,,
325.3903,7682.0298,11630.3363,9515.9879,11953.0785,4411.3503,10026.3749,,,,,
325.3913,7683.093,11749.2633,9419.3591,12020.9856,4026.6062,8826.0413,,,,,
325.3923,7430.9398,11697.8194,9461.3706,11535.2797,4602.0878,9020.7442,,,,,
325.3933,7676.6249,12106.6772,8691.9294,11165.2925,4359.8932,8916.2446,,,,,
325.3943,6283.1554,10827.5474,7921.3156,11685.408,4849.5853,9265.8946,,,,,
325.3953,7415.9849,10271.0933,8714.0583,11195.9792,5046.786,8948.2663,,,,,
325.3963,6499.8667,11003.8489,8449.3682,10852.5412,4483.147,8963.064,,,,,
325.3973,5933.1993,9557.4151,8256.5571,11059.485,4071.5197,9291.201,,,,,
325.3983,5847.463,10203.0835,8051.5453,11971.5433,4219.9339,8934.5943,,,,,
325.3993,6571.9784,8854.5741,7859.866,11271.7256,4644.7067,8842.2894,,,,,
325.4004,6087.5028,10164.9824,7766.8694,11084.9297,4072.9429,8328.4632,,,,,
325.4014,5570.9444,8820.8448,7750.4844,12165.0953,4363.5441,8864.5409,,,,,
325.4024,5669.015,10004.4534,8014.0022,10592.6763,4615.283,8935.2512,,,,,
325.4034,4639.4983,10366.2348,7422.6199,11350.6787,4555.6815,8062.4031,,,,,
325.4044,4854.1938,8784.8042,9101.7192,11929.0844,4361.8684,8981.521,,,,,
325.4054,4989.5903,9381.8335,7984.8114,11218.2143,4138.4701,9177.0994,,,,,
325.4064,4150.4504,9199.8566,7422.0942,12098.972,4119.1137,8181.7268,,,,,
325.4074,4213.4539,9968.6791,7497.1608,11167.134,4457.2428,9517.3531,,,,,
325.4084,4053.6264,10145.4076,7990.6397,10840.1584,3935.6603,9891.9756,,,,,
325.4094,4347.5693,9896.5063,7380.2699,11436.7295,4746.4566,9421.4052,,,,,
325.4104,4248.1951,10702.1558,6815.7028,12429.3931,4301.8136,9026.7702,,,,,
325.4114,4209.0497,10223.7191,8378.5812,10428.3671,3999.3997,8567.0742,,,,,
325.4124,4200.3381,10841.5453,7837.8904,12005.2718,3903.0661,8741.2408,,,,,
325.4134,4221.1074,11370.2409,8329.2577,11610.0265,4171.5425,8322.9432,,,,,
325.4144,3979.8913,13436.1395,7668.6431,12249.4835,3788.2598,8856.6008,,,,,
325.4154,3937.7635,12271.2586,8685.1806,11280.479,3677.4943,8955.8376,,,,,
325.4164,4078.9765,12858.2002,7942.6096,10623.2512,4034.7936,8901.9033,,,,,
325.4174,4289.731,13555.9303,7579.5447,11532.385,3463.203,8915.2763,,,,,
325.4184,4517.3911,15089.5144,8155.6887,11722.7956,3429.3735,8987.8426,,,,,
325.4194,4365.1199,14787.9965,9013.1544,11853.5325,3937.994,8223.0411,,,,,
325.4204,4509.7747,15783.4789,8324.1645,10682.3068,3840.197,7867.0839,,,,,
325.4214,4967.7,16967.0557,8251.8968,11393.7712,3413.1163,8629.0059,,,,,
325.4224,5053.862,17516.0422,8393.2279,11882.3937,3271.1205,8373.6792,,,,,
325.4234,5008.2273,16909.7595,8370.6809,11457.4026,3568.2649,8465.9519,,,,,
325.4244,5559.6385,18526.6058,8039.4872,10325.903,3320.7135,7540.285,,,,,
325.4254,5362.402,18470.2157,8579.9724,10235.805,3348.1128,8354.7179,,,,,
325.4264,5638.3853,19380.1813,7853.7221,10960.2749,3793.3904,8105.7048,,,,,
325.4274,6120.9184,19120.4135,8657.5151,11416.8687,3167.8832,6946.2299,,,,,
325.4284,5940.0492,19717.685,8827.0655,11231.711,3523.32,7703.2325,,,,,
325.4294,5523.9072,20381.3537,8963.2568,11475.9243,3363.3412,8268.3372,,,,,
325.4304,6907.8839,20889.4527,8866.4142,10904.9236,3022.5348,8401.2743,,,,,
325.4314,6963.6935,21548.4131,8355.1698,10678.7032,3195.1464,7885.5462,,,,,
325.4324,7244.9133,19886.7392,8223.2894,10195.1106,2711.0116,8242.7418,,,,,
325.4334,7743.0272,22182.5279,9290.161,10274.5731,3109.5002,8245.5411,,,,,
325.4344,7857.5508,20100.8842,8635.3829,9706.9489,2922.557,8410.2897,,,,,
325.4354,7849.2038,22107.5704,8457.3873,11196.7834,2819.8952,8290.7867,,,,,
325.4364,8961.1158,20435.9092,8320.7001,10523.9696,2628.5698,8562.8615,,,,,
325.4374,8559.6579,21074.4998,8575.6555,10119.8024,2957.6473,8289.3634,,,,,
325.4384,9096.182,20195.7514,8517.6738,11633.748,2843.2251,8573.6631,,,,,
325.4394,8412.1629,19575.1009,7681.9869,9552.2341,2876.7624,8849.3969,,,,,
325.4404,8145.6961,19565.9164,8287.9353,9700.739,2871.517,9127.1548,,,,,
325.4414,8145.3255,19171.6265,7775.63,9083.9724,3007.3885,8783.9935,,,,,
325.4424,9063.7119,18534.9175,9343.8002,9366.2847,3104.3641,8689.56,,,,,
325.4434,9422.7824,18461.5341,8586.0415,10537.0635,2952.4673,10691.8471,,,,,
325.4444,9136.4804,18358.7699,8203.0754,9730.6565,3293.4263,9962.2615,,,,,
325.4454,9839.1087,18672.0855,7850.7965,8880.0795,3144.9316,9503.5025,,,,,
325.4464,8775.0889,16273.6559,8313.7527,8403.8211,2741.8109,9583.3763,,,,,
325.4474,8569.4955,16788.1901,7848.9915,9254.9125,3791.2174,9364.1998,,,,,
325.4484,8521.9451,14144.8869,6993.5011,9518.6614,3756.1034,9009.2612,,,,,
325.4494,9173.3018,15414.026,8339.1382,8267.1125,3449.4987,11207.8676,,,,,
